TargetID	Code	EmpiricalFormula	ChargeState	MonomassTheor	MZTheor	ElutionTimeTheor	MonoMassObs	MZObs	ElutionTimeObs	ChromPeaksWithinTolerance	Scan	Abundance	IsoFitScore	InterferenceScore	ScanNum	FragmentCharge	ParentCharge	CorrelationScore	IsIntact	IsAntiCorrelated	Name	FragmentArea	ParentArea	Fragment_LM_R2	FragmentStart	FragmentStop	ParentStart	ParentStop	FragmentError	ParentError	GlobalChargeStateMin	GlobalChargeStateMax	GlobalAggregateAbundance	GlobalIntactCount	GlobalFutureTargetsCount	GlobalResult	ParentOrChild	FinalDecision	AverageMonoMass	PPM	Type	IsoFit	InterferenceValue	ChargeStateCorrelation	MixingFraction	DH	C13	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	TheoryIso_0	TheoryIso_1	TheoryIso_2	TheoryIso_3	TheoryIso_4	TheoryIso_5	TheoryIso_6	TheoryIso_7	Zero	H12	H13	H14	H15	Zero	D12	D13	D14	C12	C13	C14	C15
504010100	5-4-1-1-0	C79H133N5O58	3	2079.76114738262	1040.88785015808	0.19107	2079.75994839828	694.26059262276	35.8552266666667	0	671	20840.1	0	0	671	3	0	0	False	False		0	0	0.93944299482013	0	0	0	0	NoError	NoError	3	3	280919	0	0	True	NotKnown	NonValidatedHit	2079.75994839828	-0.576500979585993	Target	0.083488836670648	0	0	0.702000021934509	2.35570494498571	0.9250324	2515.99	20840.1	72623.36	61033.41	27366.9	8484.354	2970.808	612.7774	0.03464437	0.2869614	1	0.8404102	0.3768333	0.1168268	0.04090706	0.008437745	0	0.3048095	1	0.828404	0.4583254	0.1941575	0.06830084	0.02077079	0	0.2869614	0.2654486	0	0	0	0.7345514	0.8404102	0.3768333	1	0.9250324	0	0
504010100	5-4-1-1-0	C79H133N5O58	3	2079.76114738262	1040.88785015808	0.19107	2079.75885702905	694.260228833018	56.0980383333333	0	1048	1963.601	0	0	1048	3	0	0	False	False		0	0	0.994170215665525	0	0	0	0	NoError	NoError	3	3	18195	0	0	True	NotKnown	NonValidatedHit	2079.75885702905	-1.10125798284595	Target	0.00429442262049388	0	0	0.25	0.333333333333333	0.9250324	0	1963.601	2454.264	1696.5	0	0	0	0	0	0.8000774	1	0.6912462	0	0	0	0	0	0.7946815	1	0.6731086	0	0	0	0	0	0.8000774	0.7400975	0	0	0	0.2599025	0.6912462	0	1	0.9250324	0	0
504010100	5-4-1-1-0	C79H133N5O58	2	2079.76114738262	1040.88785015808	0.19107	2079.76464027895	1040.88959662948	61.7378283333333	0	1154	1591632	0	0	1154	2	0	0	False	False		0	0	0.998760161272606	0	0	0	0	NoError	NoError	2	2	17226504	0	0	True	NotKnown	NonValidatedHit	2079.76464027895	1.6794699409615	Target	0.00933112819190997	0	0	0.644999980926514	1.81690125710387	0.9250324	92984.1	1591632	4374330	3591652	1855481	454407.9	89857.84	22093.23	0.02125676	0.3638572	1	0.8210747	0.4241749	0.1038806	0.02054208	0.005050654	0	0.3647061	1	0.8094161	0.4425367	0.1861924	0.06519298	0.01975826	0	0.3638572	0.3365797	0	0	0	0.6634203	0.8210747	0.4241749	1	0.9250324	0	0
504010100	5-4-1-1-0	C79H133N5O58	3	2079.76114738262	1040.88785015808	0.19107	2079.76263131779	694.261486929262	79.6435783333333	0	1486	4581.512	0	0	1486	3	0	0	False	False		0	0	0.981361158858993	0	0	0	0	NoError	NoError	3	3	47258	0	0	True	NotKnown	NonValidatedHit	2079.76263131779	0.713512303508363	Target	0.00638807451783484	0	0	0.284999996423721	0.39860139160589	0.9250324	0	4581.512	6149.238	4116.968	1977.326	455.587	0	0	0	0.7450536	1	0.6695086	0.3215563	0.07408837	0	0	0	0.755496	1	0.685531	0.3395251	0.134225	0	0	0	0.7450536	0.6891987	0	0	0	0.3108013	0.6695086	0.3215563	1	0.9250324	0	0
504010200	5-4-1-2-0	C90H150N6O66	2	2370.85656391196	1186.43555842275	0.19107	2370.85937627464	1186.43696462732	78.1937616666667	0	1459	5988302	0	0	1459	2	0	0.549768252879229	False	False	Neuraminic Acid	0	20099	0.976282411291591	0	0	0	0	NoError	NoError	2	3	127197222	0	0	True	NotKnown	NonValidatedHit	2370.85772693144	0.49054822589663	Target	0.0177960097281337	0	0.988396379101624	0.546000003814697	1.20264319031369	1	131730.8	2613506	5988302	5289569	2941291	1186400	199157.2	52056.27	0.02199803	0.4364353	1	0.8833171	0.4911729	0.1981196	0.0332577	0.008692994	0	0.4429957	1	0.864139	0.5091267	0.2326466	0.08856426	0.02920845	0	0.4364353	0.4364353	0	0	0	0.5635647	0.8833171	0.4911729	1	1	0	0
504020000	5-4-2-0-0	C74H126N4O54	2	1934.72363966218	968.369096297861	0.19107	1934.71940147473	968.366977227366	47.028275	0	880	11987.62	0	0	880	2	0	0	False	False		0	0	0.997302707624778	0	0	0	0	NoError	NoError	2	2	131389	0	0	True	NotKnown	NonValidatedHit	1934.71940147473	-2.19059061575246	Target	0.074950016331621	0	0	0.448000013828278	0.81159424828121	0.8641918	0	11987.62	21032.57	13983.64	5807.094	2648.621	0	0	0	0.569955	1	0.6648566	0.2761	0.1259295	0	0	0	0.5967349	1	0.7029429	0.3483547	0.1354394	0	0	0	0.569955	0.4925504	0	0	0	0.5074496	0.6648566	0.2761	1	0.8641918	0	0
504020200	5-4-2-2-0	C96H160N6O70	2	2516.91447272086	1259.4645128272	0.19107	2516.90642061989	1259.46048679994	81.6832466666667	0	1524	33095.5	0	0	1524	2	0	0	False	False		0	0	0.982421353689441	0	0	0	0	NoError	NoError	2	2	450131	0	0	True	NotKnown	NonValidatedHit	2516.90642061989	-3.19919530710276	Target	0.0542462549366383	0	0	0.379999995231628	0.612903213401739	1	449.5001	17424.83	33095.5	25965.02	15352.61	6339.869	1860.269	0	0.01358191	0.5265015	1	0.7845483	0.4638882	0.1915629	0.05620912	0	0	0.5758841	1	0.8369792	0.4927213	0.2285909	0.08898286	0	0	0.5265015	0.5265015	0	0	0	0.4734985	0.7845483	0.4638882	1	1	0	0
505000100	5-5-0-1-0	C81H136N6O59	2	2136.78261110824	1069.39858202089	0.19107	2136.7751122872	1069.3948326336	59.9644633333333	0	1121	7473.431	0	0	1121	2	0	0.520911199522219	False	False	N-acetylhexosamine	0	889319	0.977859859758804	0	0	0	0	NoError	NoError	2	2	92381	0	0	True	NotKnown	NonValidatedHit	2136.7751122872	-3.5093981982026	Target	0.0290237924028345	0	0	0.439000010490417	0.782531227628336	0.9516081	349.5722	7473.431	13383.5	9541.954	5177.969	1417.234	0	0	0.02611964	0.5584062	1	0.712964	0.386892	0.1058941	0	0	0	0.576655	1	0.7554852	0.399964	0.166132	0	0	0	0.5584062	0.5313839	0	0	0	0.4686161	0.712964	0.386892	1	0.9516081	0	0
505000200	5-5-0-2-0	C92H153N7O67	3	2427.87802763758	1214.94629028556	0.19107	2427.87754433843	810.299791269475	72.5594333333333	0	1354	48649.93	0	0	1354	3	0	0	False	False		0	0	0.984284574862155	0	0	0	0	NoError	NoError	3	3	676174	0	0	True	NotKnown	NonValidatedHit	2427.87754433843	-0.19906237045144	Target	0.0883700270574541	0	0	0.635999977588654	1.74725257810541	1	2761.498	15271.77	48649.93	45605.99	23524.64	9651.704	2917.796	891.8979	0.05676264	0.3139115	1	0.9374319	0.4835493	0.1983909	0.05997534	0.01833298	0	0.3535388	1	0.9198151	0.5635947	0.2652925	0.1035125	0.03488642	0	0.3139115	0.3139115	0	0	0	0.6860885	0.9374319	0.4835493	1	1	0	0
505000200	5-5-0-2-0	C92H153N7O67	3	2427.87802763758	1214.94629028556	0.19107	2427.87570271079	810.299177393597	80.66355	0	1505	3207.151	0	0	1505	3	0	0	False	False		0	0	0.971982110751053	0	0	0	0	NoError	NoError	3	3	48433	0	0	True	NotKnown	NonValidatedHit	2427.87570271079	-0.957596206741673	Target	0.0850699993843465	0	0	0.46399998664856	0.865671595318278	1	177.1752	1641.648	3207.151	2579.808	1808.688	578.583	0	0	0.05524379	0.5118712	1	0.8043923	0.5639549	0.1804041	0	0	0	0.5136206	1	0.846699	0.496194	0.2272428	0	0	0	0.5118712	0.5118712	0	0	0	0.4881288	0.8043923	0.5639549	1	1	0	0
505010000	5-5-1-0-0	C76H129N5O55	2	1991.7451033878	996.879828160672	0.19107	1991.73523225541	996.874892617703	21.838765	0	410	26744.5	0	0	410	2	0	0	False	False		0	0	0.928843527287727	0	0	0	0	NoError	NoError	2	2	631069	0	0	True	NotKnown	NonValidatedHit	1991.73523225541	-4.95602192333	Target	0.037121782200579	0	0	0.409999996423721	0.694915243963578	0.8907673	0	26744.5	43343.05	28141.86	16011.41	5122.386	0	0	0	0.6170425	1	0.6492821	0.3694112	0.1181824	0	0	0	0.6306433	1	0.7068138	0.3533365	0.1390521	0	0	0	0.6170425	0.5496413	0	0	0	0.4503587	0.6492821	0.3694112	1	0.8907673	0	0
505010100	5-5-1-1-0	C87H146N6O63	2	2282.84051991714	1142.42753642534	0.19107	2282.8325159194	1142.4235344497	35.1594116666667	0	659	82886.4	0	0	659	2	0	0	False	False		0	0	0.987946744362741	0	0	0	0	NoError	NoError	2	2	1280385	0	0	True	NotKnown	NonValidatedHit	2282.8325159194	-3.5061572078784	Target	0.0111825251144912	0	0	0.358000010251999	0.557632423627486	1	13126.62	51015.13	82886.4	60862.16	33774.23	14626.68	5510.185	1347.373	0.1583689	0.6154825	1	0.734284	0.4074762	0.1764666	0.06647876	0.01625566	0	0.6336805	1	0.7667063	0.4166402	0.1789961	0.06468906	0.02037571	0	0.6154825	0.6154825	0	0	0	0.3845175	0.734284	0.4074762	1	1	0	0
505010100	5-5-1-1-0	C87H146N6O63	2	2282.84051991714	1142.42753642534	0.19107	2282.84359810686	1142.42907554343	54.0578816666667	0	1010	4048631	0	0	1010	2	0	0	False	False		0	0	0.961796718480851	0	0	0	0	NoError	NoError	2	3	79277565	0	0	True	NotKnown	NonValidatedHit	2282.84215863973	0.717843657283983	Target	0.0740683215484063	0	0.999472461967041	0.500999987125397	1.00400796432704	1	174774.5	1957476	4048631	3418361	1857424	489428.3	108129.1	28053.41	0.04316879	0.4834908	1	0.8443251	0.4587782	0.1208874	0.02670758	0.006929112	0	0.4939593	1	0.8226547	0.4660852	0.205701	0.07580835	0.02423763	0	0.4834908	0.4834908	0	0	0	0.5165092	0.8443251	0.4587782	1	1	0	0
505010100	5-5-1-1-0	C87H146N6O63	2	2282.84051991714	1142.42753642534	0.19107	2282.83453001375	1142.42454149688	56.95647	0	1065	156764.3	0	0	1065	2	0	0	False	False		0	0	0.990919239985935	0	0	0	0	NoError	NoError	2	2	1818539	0	0	True	NotKnown	NonValidatedHit	2282.83453001375	-2.62388166686243	Target	0.0759365804890123	0	0	0.412000000476837	0.700680273488006	1	14903.81	85073.09	156764.3	122525.2	54268.56	26127.27	7559.402	2475.979	0.09507149	0.5426816	1	0.7815887	0.3461794	0.1666659	0.04822145	0.01579428	0	0.5810135	1	0.7877956	0.4352781	0.1890623	0.06888039	0.02183143	0	0.5426816	0.5426816	0	0	0	0.4573184	0.7815887	0.3461794	1	1	0	0
505010200	5-5-1-2-0	C98H163N7O71	2	2573.93593644648	1287.97524469001	0.19107	2573.92776330496	1287.97115814248	54.9165866666667	0	1026	33608.57	0	0	1026	2	0	0	False	False		0	0	0.981311235754997	0	0	0	0	NoError	NoError	2	2	490962	0	0	True	NotKnown	NonValidatedHit	2573.92776330496	-3.17534768728008	Target	0.0570770184390498	0	0	0.439000010490417	0.782531227628336	1	0	18766.51	33608.57	31821.75	18885.33	7492.544	1890.292	409.7923	0	0.5583847	1	0.9468343	0.5619199	0.2229355	0.05624434	0.01219309	0	0.5174205	1	0.8779666	0.5346276	0.2548227	0.1015115	0.03509929	0	0.5583847	0.5583847	0	0	0	0.4416153	0.9468343	0.5619199	1	1	0	0
505010200	5-5-1-2-0	C98H163N7O71	3	2573.93593644648	1287.97524469001	0.19107	2573.93751430219	858.986447924064	73.9540616666667	0	1381	1636885	0	0	1381	3	0	0	False	False		0	0	0.995862349129062	0	0	0	0	NoError	NoError	3	3	22619284	0	0	True	NotKnown	NonValidatedHit	2573.93751430219	0.613012813576157	Target	0.027564973146042	0	0	0.561999976634979	1.28310490103928	1	39581.9	728942.3	1636885	1585801	1017190	460726.9	108822.9	28119.43	0.02418124	0.445323	1	0.9687918	0.6214184	0.2814657	0.06648172	0.01717862	0	0.410975	1	0.9339576	0.5885626	0.2866918	0.115983	0.04057267	0	0.445323	0.445323	0	0	0	0.554677	0.9687918	0.6214184	1	1	0	0
505010200	5-5-1-2-0	C98H163N7O71	2	2573.93593644648	1287.97524469001	0.19107	2573.92404625413	1287.96929961706	75.9931166666667	0	1419	13764.46	0	0	1419	2	0	0	False	False		0	0	0.970839930944449	0	0	0	0	NoError	NoError	2	2	224490	0	0	True	NotKnown	NonValidatedHit	2573.92404625413	-4.61945932032205	Target	0.0562332381901009	0	0	0.474000006914139	0.901140709400667	1	2703.482	7377.999	13764.46	12463.77	8646.694	3442.586	1089.993	452.5395	0.1964102	0.5360178	1	0.9055033	0.6281896	0.2501068	0.07918891	0.03287737	0	0.487502	1	0.8937039	0.549787	0.2637801	0.105579	0.03663769	0	0.5360178	0.5360178	0	0	0	0.4639822	0.9055033	0.6281896	1	1	0	0
505010200	5-5-1-2-0	C98H163N7O71	2	2573.93593644648	1287.97524469001	0.19107	2573.92993475002	1287.97224386501	90.2666066666667	0	1685	14453.98	0	0	1685	2	0	0	False	False		0	0	0.989914599513844	0	0	0	0	NoError	NoError	2	2	190856	0	0	True	NotKnown	NonValidatedHit	2573.92993475002	-2.33171943981928	Target	0.0132775888290008	0	0	0.379000008106232	0.610305979152195	1	0	8596.563	14453.98	12523.11	7750.861	3668.087	1462.46	0	0	0.594754	1	0.8664124	0.5362442	0.253777	0.1011804	0	0	0.5680402	1	0.8513404	0.5089792	0.2396675	0.09462963	0	0	0.594754	0.594754	0	0	0	0.405246	0.8664124	0.5362442	1	1	0	0
505020100	5-5-2-1-0	C93H156N6O67	2	2428.89842872604	1215.45649082979	0.19107	2428.88856034905	1215.45155666453	53.1999233333333	0	994	45122.79	0	0	994	2	0	0	False	False		0	0	0.989444132695015	0	0	0	0	NoError	NoError	2	3	712953	0	0	True	NotKnown	NonValidatedHit	2428.89085208355	-3.11937395277124	Target	0.0788672643934144	0	0.997084848592391	0.535000026226044	1.15053775569913	1	0	17813.54	45122.79	35948.38	23307.74	9714.061	3615.964	1154.405	0	0.3947791	1	0.796679	0.5165403	0.2152806	0.08013609	0.02558364	0	0.4464625	1	0.8814642	0.528878	0.2461069	0.09533411	0.03197771	0	0.3947791	0.3947791	0	0	0	0.6052209	0.796679	0.5165403	1	1	0	0
602000000	6-2-0-0-0	C52H90N2O41	1	1398.50190040656	700.25822667005	0.19107	1398.49554418714	1399.50282067714	19.70049	0	370	49101.27	0	0	370	1	0	0	False	False		0	0	0.990106192298089	0	0	0	0	NoError	NoError	1	1	531901	0	0	True	NotKnown	NonValidatedHit	1398.49554418714	-4.54502022224372	Target	0.0230148972215177	0	0	0.430999994277954	0.757469226614553	0.6045158	0	49101.27	67362.62	32847.5	8801.112	0	0	0	0	0.7289097	1	0.4876221	0.1306528	0	0	0	0	0.7342225	1	0.5281866	0.2074761	0	0	0	0	0.7289097	0.4406374	0	0	0	0.5593625	0.4876221	0.1306528	1	0.6045158	0	0
602000000	6-2-0-0-0	C52H90N2O41	2	1398.50190040656	700.25822667005	0.19107	1398.50256322791	700.258558103955	40.73765	0	762	543780.8	0	0	762	2	0	0	False	False		0	0	0.994731945641774	0	0	0	0	NoError	NoError	2	2	5406633	0	0	True	NotKnown	NonValidatedHit	1398.50256322791	0.473950982720004	Target	0.0908763447991213	0	0	0.523999989032745	1.10084028773015	0.6045158	32319.14	543780.8	940940.8	446895.3	121582.4	17503.7	5362.82	0	0.03434769	0.5779119	1	0.4749452	0.1292137	0.01860234	0.005699424	0	0	0.5863878	1	0.5435554	0.2183497	0.06804993	0.01802732	0	0	0.5779119	0.3493568	0	0	0	0.6506432	0.4749452	0.1292137	1	0.6045158	0	0
602000000	6-2-0-0-0	C52H90N2O41	1	1398.50190040656	700.25822667005	0.19107	1398.49620443839	1399.50348092839	51.3792916666667	0	961	5350.531	0	0	961	1	0	0	False	False		0	0	0.994952801414045	0	0	0	0	NoError	NoError	1	1	45881	0	0	True	NotKnown	NonValidatedHit	1398.49620443839	-4.07290699300931	Target	0.0390416373988776	0	0	0.791000008583069	3.78468919170965	0.6045158	0	5350.531	24002.08	12829.39	4676.481	393.6708	0	0	0	0.2229195	1	0.5345117	0.1948365	0.01640153	0	0	0	0.2278317	1	0.5808306	0.2447225	0.07811844	0	0	0	0.2229195	0.1347583	0	0	0	0.8652416	0.5345117	0.1948365	1	0.6045158	0	0
602010000	6-2-1-0-0	C58H100N2O45	2	1544.55980921546	773.287181074501	0.19107	1544.56305654703	773.288804763515	40.8982066666667	0	766	2437.03	0	0	766	2	0	0	False	False		0	0	0.992170346404877	0	0	0	0	NoError	NoError	2	2	11679	0	0	True	NotKnown	NonValidatedHit	1544.56305654703	2.10243174138043	Target	0.0927866406409304	0	0	0.0350000001490116	0.0362694302118302	0.6733578	0	2437.03	1618.894	975.5625	0	0	0	0	0	1	0.6642899	0.400308	0	0	0	0	0	1	0.7096273	0.3374774	0	0	0	0	0	1	0.6733578	0	0	0	-0.009067953	0.400308	0	1	0.6733578	0	0
603000200	6-3-0-2-0	C82H137N5O62	2	2183.77210599976	1092.89332946665	0.19107	2183.76602193359	1092.89028745679	72.6131566666667	0	1355	2734.771	0	0	1355	2	0	0	False	False		0	0	0.914285807070603	0	0	0	0	NoError	NoError	2	2	27860	0	0	True	NotKnown	NonValidatedHit	2183.76602193359	-2.78603529958804	Target	0.0501968590348537	0	0	0.476000010967255	0.908396986507396	0.9592975	0	2734.771	5053.313	3741.61	2443.009	773.1829	0	0	0	0.5411839	1	0.7404271	0.483447	0.1530052	0	0	0	0.5354195	1	0.7764511	0.4213416	0.1789606	0	0	0	0.5411839	0.5191563	0	0	0	0.4808437	0.7404271	0.483447	1	0.9592975	0	0
603010000	6-3-1-0-0	C66H113N3O50	2	1747.63918174998	874.826867341762	0.19107	1747.63319883115	874.823875905575	47.6741633333333	0	891	4410.739	0	0	891	2	0	0	False	False		0	0	0.979482395888931	0	0	0	0	NoError	NoError	2	2	48260	0	0	True	NotKnown	NonValidatedHit	1747.63319883115	-3.42342910125532	Target	0.0827977353710309	0	0	0.303000003099442	0.434720235935196	0.7687749	0	4410.739	5413.738	2788.679	1594.633	530.3442	0	0	0	0.8147309	1	0.5151117	0.2945531	0.09796266	0	0	0	0.8309132	1	0.6028206	0.2655738	0.09341715	0	0	0	0.8147309	0.6263446	0	0	0	0.3736554	0.5151117	0.2945531	1	0.7687749	0	0
604010000	6-4-1-0-0	C74H126N4O55	2	1950.71855428451	976.366553609024	0.19107	1950.71017141172	976.362362195858	47.7816333333333	0	894	1821.13	0	0	894	2	0	0	False	False		0	0	0.983012446159907	0	0	0	0	NoError	NoError	2	2	19974	0	0	True	NotKnown	NonValidatedHit	1950.71017141172	-4.29732560469963	Target	0.0223083922549067	0	0	0.730000019073486	2.70370396534277	0.8641918	0	1821.13	6216.001	5174.997	2639.123	513.5713	0	0	0	0.2929745	1	0.8325283	0.4245692	0.08262084	0	0	0	0.2802773	1	0.7890182	0.4183771	0.1696446	0	0	0	0.2929745	0.2531862	0	0	0	0.7468138	0.8325283	0.4245692	1	0.8641918	0	0
604010100	6-4-1-1-0	C85H143N5O63	2	2241.81397081385	1121.91426187369	0.19107	2241.81724269752	1121.91589783876	79.26765	0	1479	1564.763	0	0	1479	2	0	0	False	False		0	0	0.906416771050605	0	0	0	0	NoError	NoError	2	2	11602	0	0	True	NotKnown	NonValidatedHit	2241.81724269752	1.45948045359751	Target	0.00130420767423986	0	0	0.589999973773956	1.43902423422938	0.9938744	0	1564.763	3836.476	3188.056	0	0	0	0	0	0.4078646	1	0.8309854	0	0	0	0	0	0.4110323	1	0.840355	0	0	0	0	0	0.4078646	0.4053662	0	0	0	0.5946338	0.8309854	0	1	0.9938744	0	0
604020100	6-4-2-1-0	C91H153N5O67	2	2387.87187962274	1194.94321627814	0.19107	2387.8738408024	1194.9441968912	104.652383333333	0	1952	1476.448	0	0	1952	2	0	0	False	False		0	0	0.945720170993508	0	0	0	0	NoError	NoError	2	2	12826	0	0	True	NotKnown	NonValidatedHit	2387.8738408024	0.821308576850552	Target	0.00381160935081002	0	0	0	-1	1	0	1385.49	1476.448	934.8376	0	0	0	0	0	0.938394	1	0.6331666	0	0	0	0	0	0.9409848	1	0.6517547	0	0	0	0	0	0.938394	0.938394	0	0	0	0.06160605	0.6331666	0	1	1	0	0
605000000	6-5-0-0-0	C76H129N5O56	2	2007.74001801013	1004.87728547184	0.19107	2007.73497548061	1004.8747642303	38.4821283333333	0	720	5929.92	0	0	720	2	0	0	False	False		0	0	0.992880170586736	0	0	0	0	NoError	NoError	2	2	55681	0	0	True	NotKnown	NonValidatedHit	2007.73497548061	-2.51154506009549	Target	0.0770833989222069	0	0	0.435000002384186	0.769911511893448	0.8907673	207.2316	5929.92	9826.623	6570.161	4253.301	1125.624	186.9114	433.1492	0.02108879	0.6034545	1	0.6686082	0.4328344	0.1145484	0.01902092	0.04407915	0	0.6021634	1	0.7163298	0.3620473	0.1437631	0.04798566	0.01394839	0	0.6034545	0.5375376	0	0	0	0.4624624	0.6686082	0.4328344	1	0.8907673	0	0
605000000	6-5-0-0-0	C76H129N5O56	2	2007.74001801013	1004.87728547184	0.19107	2007.73408524122	1004.87431911061	45.0362566666667	0	843	16305.55	0	0	843	2	0	0	False	False		0	0	0.998228029693506	0	0	0	0	NoError	NoError	2	2	168584	0	0	True	NotKnown	NonValidatedHit	2007.73408524122	-2.95494877709927	Target	0.0409398775606571	0	0	0.291000008583069	0.410437252617602	0.8907673	2156.801	16305.55	20957.91	15404.84	6241.997	2824.277	0	0	0.1029111	0.7780144	1	0.7350371	0.2978349	0.1347595	0	0	0	0.7685187	1	0.6681392	0.3228914	0.1245314	0	0	0	0.7780144	0.6930298	0	0	0	0.3069702	0.7350371	0.2978349	1	0.8907673	0	0
605000100	6-5-0-1-0	C87H146N6O64	2	2298.83543453947	1150.4249937365	0.19107	2298.82690088843	1150.42072693421	38.2675166666667	0	716	4182.152	0	0	716	2	0	0	False	False		0	0	0.993603503154105	0	0	0	0	NoError	NoError	2	2	44803	0	0	True	NotKnown	NonValidatedHit	2298.82690088843	-3.71216265165502	Target	0.0528577647078875	0	0	0.384999990463257	0.626016234948131	1	0	2391.58	4182.152	3075.42	1577.15	0	0	0	0	0.5718538	1	0.7353679	0.3771146	0	0	0	0	0.6073613	1	0.7784643	0.4279613	0	0	0	0	0.5718538	0.5718538	0	0	0	0.4281462	0.7353679	0.3771146	1	1	0	0
605000100	6-5-0-1-0	C87H146N6O64	2	2298.83543453947	1150.4249937365	0.19107	2298.82601026109	1150.42028162055	57.0634616666667	0	1066	65219.47	0	0	1066	2	0	0	False	False		0	0	0.991404560718091	0	0	0	0	NoError	NoError	2	2	786584	0	0	True	NotKnown	NonValidatedHit	2298.82601026109	-4.0995880940147	Target	0.0388948573154565	0	0	0.505999982357025	1.0242914256791	1	0	30370.71	65219.47	50586.87	31512.24	10758.44	2730.954	0	0	0.4656694	1	0.7756406	0.4831723	0.1649575	0.0418733	0	0	0.4890594	1	0.8255984	0.4698265	0.2082926	0.07713695	0	0	0.4656694	0.4656694	0	0	0	0.5343306	0.7756406	0.4831723	1	1	0	0
605000100	6-5-0-1-0	C87H146N6O64	2	2298.83543453947	1150.4249937365	0.19107	2298.82860184245	1150.42157741122	78.7842666666667	0	1471	36092.7	0	0	1471	2	0	0	False	False		0	0	0.992379336446105	0	0	0	0	NoError	NoError	2	3	680105	0	0	True	NotKnown	NonValidatedHit	2298.83209253694	-1.4537806736135	Target	0.0631728049840943	0	0.997583155551144	0.444000005722046	0.798561169588938	1	0	18712.64	36092.7	25901.58	16662.62	6729.49	2324.64	556.8488	0	0.5184605	1	0.7176404	0.4616617	0.1864501	0.06440747	0.01542829	0	0.5497493	1	0.8014182	0.4483493	0.1966441	0.07226402	0.02308679	0	0.5184605	0.5184605	0	0	0	0.4815395	0.7176404	0.4616617	1	1	0	0
605000200	6-5-0-2-0	C98H163N7O72	3	2589.93085106881	1295.97270200117	0.19107	2589.92971140379	864.317180291263	76.6381366666667	0	1430	654286.9	0	0	1430	3	0	0	False	False		0	0	0.993687116551098	0	0	0	0	NoError	NoError	3	3	9158413	0	0	True	NotKnown	NonValidatedHit	2589.92971140379	-0.440036851921884	Target	0.0698277682579311	0	0	0.430000007152557	0.754385986926924	1	17901.85	320510.2	654286.9	571940.6	335249.6	109304.5	27794.15	9752.497	0.02736085	0.4898618	1	0.8741434	0.5123893	0.167059	0.04248007	0.01490554	0	0.5250669	1	0.8749984	0.5327605	0.2542874	0.1015369	0.03521265	0	0.4898618	0.4898618	0	0	0	0.5101382	0.8741434	0.5123893	1	1	0	0
605000200	6-5-0-2-0	C98H163N7O72	2	2589.93085106881	1295.97270200117	0.19107	2589.92538583593	1295.96996940796	89.138115	0	1664	41309.9	0	0	1664	2	0	0	False	False		0	0	0.917783128025248	0	0	0	0	NoError	NoError	2	2	680878	0	0	True	NotKnown	NonValidatedHit	2589.92538583593	-2.11018486264148	Target	0.0589000996548142	0	0	0.546999990940094	1.20750547461415	1	1907.127	15543.4	41309.9	37069.62	21881.75	10920.63	3425.558	1393.175	0.04616635	0.3762632	1	0.8973544	0.5296975	0.2643587	0.08292341	0.03372495	0	0.4241532	1	0.9278772	0.5838925	0.2846069	0.115359	0.04046222	0	0.3762632	0.3762632	0	0	0	0.6237368	0.8973544	0.5296975	1	1	0	0
605000200	6-5-0-2-0	C98H163N7O72	3	2589.93085106881	1295.97270200117	0.19107	2589.93167367013	864.317834380042	90.3202316666667	0	1685	13100.2	0	0	1685	3	0	0	False	False		0	0	0.915823405053723	0	0	0	0	NoError	NoError	3	3	257354	0	0	True	NotKnown	NonValidatedHit	2589.93167367013	0.317615167659232	Target	0.0995229121741187	0	0	0.486000001430511	0.945525297243378	1	434.02	6644.684	13100.2	12838.01	7510.159	2521.584	2601.243	574.6323	0.03313081	0.5072202	1	0.979986	0.5732861	0.1924845	0.1985652	0.04386441	0	0.477177	1	0.9000928	0.5570258	0.2686759	0.1080963	0.0377039	0	0.5072202	0.5072202	0	0	0	0.4927798	0.979986	0.5732861	1	1	0	0
605000200	6-5-0-2-0	C98H163N7O72	2	2589.93085106881	1295.97270200117	0.19107	2589.9251212584	1295.9698371192	90.3738933333333	0	1686	28016.78	0	0	1686	2	0	0	False	False		0	0	0.921359805934709	0	0	0	0	NoError	NoError	2	2	443179	0	0	True	NotKnown	NonValidatedHit	2589.9251212584	-2.2123410759473	Target	0.0381309697954687	0	0	0.529999971389771	1.12765944495144	1	1517.154	11772.23	28016.78	24980.27	16476.79	6811.773	2677.904	0	0.05415162	0.4201849	1	0.8916182	0.5881044	0.2431319	0.09558214	0	0	0.4390215	1	0.9200861	0.5763589	0.2801397	0.1133225	0	0	0.4201849	0.4201849	0	0	0	0.5798151	0.8916182	0.5881044	1	1	0	0
