Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	607020907	6-7-2-9-7	C203H314N16O139	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5199.79929	0	5	2600.906922	5000	0.0901	0.6829	100	100
Scott	607020908	6-7-2-9-8	C203H312N16O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5181.788726	0	5	2591.90164	5000	0.0901	0.6829	100	100
Scott	607021000	6-7-2-10-0	C214H345N17O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5616.96865	0	5	2809.491602	5000	0.0901	0.6829	100	100
Scott	607021001	6-7-2-10-1	C214H343N17O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5598.958086	0	5	2800.48632	5000	0.0901	0.6829	100	100
Scott	607021002	6-7-2-10-2	C214H341N17O152	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5580.947522	0	5	2791.481037	5000	0.0901	0.6829	100	100
Scott	607021003	6-7-2-10-3	C214H339N17O151	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5562.936958	0	5	2782.475755	5000	0.0901	0.6829	100	100
Scott	607021004	6-7-2-10-4	C214H337N17O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5544.926394	0	5	2773.470473	5000	0.0901	0.6829	100	100
Scott	607021005	6-7-2-10-5	C214H335N17O149	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5526.91583	0	5	2764.465191	5000	0.0901	0.6829	100	100
Scott	607021006	6-7-2-10-6	C214H333N17O148	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5508.905266	0	5	2755.459909	5000	0.0901	0.6829	100	100
Scott	607021007	6-7-2-10-7	C214H331N17O147	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5490.894702	0	5	2746.454627	5000	0.0901	0.6829	100	100
Scott	607021008	6-7-2-10-8	C214H329N17O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5472.884138	0	5	2737.449345	5000	0.0901	0.6829	100	100
Scott	607021009	6-7-2-10-9	C214H327N17O145	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5454.873574	0	5	2728.444063	5000	0.0901	0.6829	100	100
Scott	607021100	6-7-2-11-0	C225H362N18O162	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5908.064062	0	5	2955.039307	5000	0.0901	0.6829	100	100
Scott	607021101	6-7-2-11-1	C225H360N18O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5890.053498	0	5	2946.034025	5000	0.0901	0.6829	100	100
Scott	607021102	6-7-2-11-2	C225H358N18O160	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5872.042934	0	5	2937.028743	5000	0.0901	0.6829	100	100
Scott	607021103	6-7-2-11-3	C225H356N18O159	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5854.03237	0	5	2928.023461	5000	0.0901	0.6829	100	100
Scott	607021104	6-7-2-11-4	C225H354N18O158	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5836.021805	0	5	2919.018179	5000	0.0901	0.6829	100	100
Scott	607021105	6-7-2-11-5	C225H352N18O157	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5818.011241	0	5	2910.012897	5000	0.0901	0.6829	100	100
Scott	607021106	6-7-2-11-6	C225H350N18O156	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5800.000677	0	5	2901.007615	5000	0.0901	0.6829	100	100
Scott	607021107	6-7-2-11-7	C225H348N18O155	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5781.990113	0	5	2892.002333	5000	0.0901	0.6829	100	100
Scott	607021108	6-7-2-11-8	C225H346N18O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5763.979549	0	5	2882.997051	5000	0.0901	0.6829	100	100
Scott	607021109	6-7-2-11-9	C225H344N18O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5745.968985	0	5	2873.991769	5000	0.0901	0.6829	100	100
Scott	607021110	6-7-2-11-10	C225H342N18O152	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5727.958421	0	5	2864.986487	5000	0.0901	0.6829	100	100
