Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	400500300	4-5-0-0-3	C79H133N5O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2079.761111	0	5	1040.887832	5000	0.0901	0.6829	100	100
Scott	400500301	4-5-0-1-3	C90H150N6O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2370.856523	0	5	1186.435538	5000	0.0901	0.6829	100	100
Scott	400600300	4-6-0-0-3	C87H146N6O63	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2282.840481	0	5	1142.427517	5000	0.0901	0.6829	100	100
Scott	500000000	5-0-0-0-0	C30H54N0O26	2	1977	1422	1437	0	0.19107	-1.191074	9	3	830.2903157	0	5	416.1524343	5000	0.0901	0.6829	100	100
Scott	500000100	5-0-0-0-1	C35H62N0O30	2	1977	1422	1437	0	0.19107	-1.191074	9	3	962.332572	0	5	482.1735625	5000	0.0901	0.6829	100	100
Scott	500000200	5-0-0-0-2	C40H70N0O34	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1094.374828	0	5	548.1946906	5000	0.0901	0.6829	100	100
Scott	500000300	5-0-0-0-3	C45H78N0O38	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1226.417085	0	5	614.2158187	5000	0.0901	0.6829	100	100
Scott	500010001	5-0-1-1-0	C47H81N1O38	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1267.443634	0	5	634.7290933	5000	0.0901	0.6829	100	100
Scott	500100000	5-1-0-0-0	C38H67N1O31	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1033.369685	0	5	517.692119	5000	0.0901	0.6829	100	100
Scott	500100100	5-1-0-0-1	C43H75N1O35	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1165.411941	0	5	583.7132472	5000	0.0901	0.6829	100	100
Scott	500100200	5-1-0-0-2	C48H83N1O39	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1297.454198	0	5	649.7343753	5000	0.0901	0.6829	100	100
Scott	500100300	5-1-0-0-3	C53H91N1O43	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1429.496454	0	5	715.7555034	5000	0.0901	0.6829	100	100
Scott	500110001	5-1-1-1-0	C55H94N2O43	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1470.523003	0	5	736.268778	5000	0.0901	0.6829	100	100
Scott	500200000	5-2-0-0-0	C46H80N2O36	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1236.449055	0	5	619.2318038	5000	0.0901	0.6829	100	100
Scott	500200100	5-2-0-0-1	C51H88N2O40	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1368.491311	0	5	685.2529319	5000	0.0901	0.6829	100	100
Scott	500200200	5-2-0-0-2	C56H96N2O44	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1500.533567	0	5	751.27406	5000	0.0901	0.6829	100	100
Scott	500200300	5-2-0-0-3	C61H104N2O48	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1632.575823	0	5	817.2951881	5000	0.0901	0.6829	100	100
Scott	500330001	5-3-3-1-0	C83H140N4O61	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2168.797555	0	5	1085.406054	5000	0.0901	0.6829	100	100
Scott	500330101	5-3-3-1-1	C88H148N4O65	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2300.839811	0	5	1151.427182	5000	0.0901	0.6829	100	100
Scott	500330201	5-3-3-1-2	C93H156N4O69	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2432.882067	0	5	1217.44831	5000	0.0901	0.6829	100	100
Scott	500330301	5-3-3-1-3	C98H164N4O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2564.924323	0	5	1283.469438	5000	0.0901	0.6829	100	100
Scott	500340001	5-3-4-1-0	C89H150N4O65	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2314.855461	0	5	1158.435007	5000	0.0901	0.6829	100	100
Scott	500340101	5-3-4-1-1	C94H158N4O69	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2446.897717	0	5	1224.456135	5000	0.0901	0.6829	100	100
Scott	500340201	5-3-4-1-2	C99H166N4O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2578.939973	0	5	1290.477263	5000	0.0901	0.6829	100	100
Scott	500340301	5-3-4-1-3	C104H174N4O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2710.98223	0	5	1356.498391	5000	0.0901	0.6829	100	100
Scott	500400001	5-4-0-1-0	C73H123N5O54	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1933.703205	0	5	967.858879	5000	0.0901	0.6829	100	100
Scott	500400002	5-4-0-2-0	C84H140N6O62	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2224.798617	0	5	1113.406585	5000	0.0901	0.6829	100	100
Scott	500400101	5-4-0-1-1	C78H131N5O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2065.745461	0	5	1033.880007	5000	0.0901	0.6829	100	100
Scott	500400102	5-4-0-2-1	C89H148N6O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2356.840873	0	5	1179.427713	5000	0.0901	0.6829	100	100
Scott	500400201	5-4-0-1-2	C83H139N5O62	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2197.787717	0	5	1099.901135	5000	0.0901	0.6829	100	100
Scott	500400202	5-4-0-2-2	C94H156N6O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2488.883129	0	5	1245.448841	5000	0.0901	0.6829	100	100
Scott	500400301	5-4-0-1-3	C88H147N5O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2329.829974	0	5	1165.922263	5000	0.0901	0.6829	100	100
Scott	500400302	5-4-0-2-3	C99H164N6O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2620.925385	0	5	1311.469969	5000	0.0901	0.6829	100	100
Scott	500410001	5-4-1-1-0	C79H133N5O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2079.761111	0	5	1040.887832	5000	0.0901	0.6829	100	100
Scott	500410002	5-4-1-2-0	C90H150N6O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2370.856523	0	5	1186.435538	5000	0.0901	0.6829	100	100
Scott	500410101	5-4-1-1-1	C84H141N5O62	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2211.803368	0	5	1106.90896	5000	0.0901	0.6829	100	100
Scott	500410102	5-4-1-2-1	C95H158N6O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2502.898779	0	5	1252.456666	5000	0.0901	0.6829	100	100
Scott	500410201	5-4-1-1-2	C89H149N5O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2343.845624	0	5	1172.930088	5000	0.0901	0.6829	100	100
Scott	500410202	5-4-1-2-2	C100H166N6O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2634.941035	0	5	1318.477794	5000	0.0901	0.6829	100	100
Scott	500410301	5-4-1-1-3	C94H157N5O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2475.88788	0	5	1238.951216	5000	0.0901	0.6829	100	100
Scott	500410302	5-4-1-2-3	C105H174N6O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2766.983292	0	5	1384.498922	5000	0.0901	0.6829	100	100
Scott	500500001	5-5-0-1-0	C81H136N6O59	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2136.782574	0	5	1069.398564	5000	0.0901	0.6829	100	100
Scott	500500002	5-5-0-2-0	C92H153N7O67	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2427.877986	0	5	1214.946269	5000	0.0901	0.6829	100	100
Scott	500500101	5-5-0-1-1	C86H144N6O63	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2268.824831	0	5	1135.419692	5000	0.0901	0.6829	100	100
Scott	500500102	5-5-0-2-1	C97H161N7O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2559.920242	0	5	1280.967398	5000	0.0901	0.6829	100	100
Scott	500500201	5-5-0-1-2	C91H152N6O67	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2400.867087	0	5	1201.44082	5000	0.0901	0.6829	100	100
Scott	500500202	5-5-0-2-2	C102H169N7O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2691.962498	0	5	1346.988526	5000	0.0901	0.6829	100	100
Scott	500500301	5-5-0-1-3	C96H160N6O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2532.909343	0	5	1267.461948	5000	0.0901	0.6829	100	100
Scott	500500302	5-5-0-2-3	C107H177N7O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2824.004755	0	5	1413.009654	5000	0.0901	0.6829	100	100
Scott	500510001	5-5-1-1-0	C87H146N6O63	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2282.840481	0	5	1142.427517	5000	0.0901	0.6829	100	100
Scott	500510101	5-5-1-1-1	C92H154N6O67	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2414.882737	0	5	1208.448645	5000	0.0901	0.6829	100	100
Scott	500510201	5-5-1-1-2	C97H162N6O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2546.924993	0	5	1274.469773	5000	0.0901	0.6829	100	100
Scott	500510301	5-5-1-1-3	C102H170N6O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2678.967249	0	5	1340.490901	5000	0.0901	0.6829	100	100
Scott	500600301	5-6-0-1-3	C104H173N7O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2735.988713	0	5	1369.001633	5000	0.0901	0.6829	100	100
Scott	500600302	5-6-0-2-3	C115H190N8O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3027.084124	0	5	1514.549339	5000	0.0901	0.6829	100	100
Scott	500610300	5-6-1-0-3	C99H166N6O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2590.951207	0	5	1296.48288	5000	0.0901	0.6829	100	100
Scott	600000000	6-0-0-0-0	C36H64N0O31	2	1977	1422	1437	0	0.19107	-1.191074	9	3	992.3431361	0	5	497.1788445	5000	0.0901	0.6829	100	100
Scott	600010001	6-0-1-1-0	C53H91N1O43	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1429.496454	0	5	715.7555034	5000	0.0901	0.6829	100	100
Scott	600100000	6-1-0-0-0	C44H77N1O36	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1195.422505	0	5	598.7185292	5000	0.0901	0.6829	100	100
Scott	600100100	6-1-0-0-1	C49H85N1O40	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1327.464762	0	5	664.7396573	5000	0.0901	0.6829	100	100
Scott	600100200	6-1-0-0-2	C54H93N1O44	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1459.507018	0	5	730.7607855	5000	0.0901	0.6829	100	100
Scott	600100300	6-1-0-0-3	C59H101N1O48	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1591.549274	0	5	796.7819136	5000	0.0901	0.6829	100	100
Scott	600110001	6-1-1-1-0	C61H104N2O48	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1632.575823	0	5	817.2951881	5000	0.0901	0.6829	100	100
Scott	600200000	6-2-0-0-0	C52H90N2O41	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1398.501875	0	5	700.2582139	5000	0.0901	0.6829	100	100
Scott	600200100	6-2-0-0-1	C57H98N2O45	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1530.544131	0	5	766.279342	5000	0.0901	0.6829	100	100
Scott	600200200	6-2-0-0-2	C62H106N2O49	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1662.586387	0	5	832.3004702	5000	0.0901	0.6829	100	100
Scott	600200300	6-2-0-0-3	C67H114N2O53	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1794.628644	0	5	898.3215983	5000	0.0901	0.6829	100	100
Scott	600240002	6-2-4-2-0	C98H164N4O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2564.924323	0	5	1283.469438	5000	0.0901	0.6829	100	100
Scott	600250002	6-2-5-2-0	C104H174N4O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2710.98223	0	5	1356.498391	5000	0.0901	0.6829	100	100
Scott	600310002	6-3-1-2-0	C88H147N5O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2329.829974	0	5	1165.922263	5000	0.0901	0.6829	100	100
Scott	600310003	6-3-1-3-0	C99H164N6O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2620.925385	0	5	1311.469969	5000	0.0901	0.6829	100	100
Scott	600320002	6-3-2-2-0	C94H157N5O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2475.88788	0	5	1238.951216	5000	0.0901	0.6829	100	100
Scott	600320003	6-3-2-3-0	C105H174N6O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2766.983292	0	5	1384.498922	5000	0.0901	0.6829	100	100
Scott	600400002	6-4-0-2-0	C90H150N6O67	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2386.851437	0	5	1194.432995	5000	0.0901	0.6829	100	100
Scott	600400102	6-4-0-2-1	C95H158N6O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2518.893693	0	5	1260.454123	5000	0.0901	0.6829	100	100
Scott	600400202	6-4-0-2-2	C100H166N6O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2650.935949	0	5	1326.475251	5000	0.0901	0.6829	100	100
Scott	600400302	6-4-0-2-3	C105H174N6O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2782.978206	0	5	1392.496379	5000	0.0901	0.6829	100	100
Scott	600410002	6-4-1-2-0	C96H160N6O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2532.909343	0	5	1267.461948	5000	0.0901	0.6829	100	100
Scott	600410003	6-4-1-3-0	C107H177N7O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2824.004755	0	5	1413.009654	5000	0.0901	0.6829	100	100
Scott	600410102	6-4-1-2-1	C101H168N6O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2664.951599	0	5	1333.483076	5000	0.0901	0.6829	100	100
Scott	600410202	6-4-1-2-2	C106H176N6O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2796.993856	0	5	1399.504204	5000	0.0901	0.6829	100	100
Scott	600410302	6-4-1-2-3	C111H184N6O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2929.036112	0	5	1465.525332	5000	0.0901	0.6829	100	100
Scott	600420002	6-4-2-2-0	C102H170N6O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2678.967249	0	5	1340.490901	5000	0.0901	0.6829	100	100
Scott	600500002	6-5-0-2-0	C98H163N7O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2589.930806	0	5	1295.97268	5000	0.0901	0.6829	100	100
Scott	600500102	6-5-0-2-1	C103H171N7O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2721.973063	0	5	1361.993808	5000	0.0901	0.6829	100	100
Scott	600500202	6-5-0-2-2	C108H179N7O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2854.015319	0	5	1428.014936	5000	0.0901	0.6829	100	100
Scott	600500301	6-5-0-1-3	C102H170N6O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2694.962163	0	5	1348.488358	5000	0.0901	0.6829	100	100
Scott	600500302	6-5-0-2-3	C113H187N7O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2986.057575	0	5	1494.036064	5000	0.0901	0.6829	100	100
Scott	600510002	6-5-1-2-0	C104H173N7O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2735.988713	0	5	1369.001633	5000	0.0901	0.6829	100	100
Scott	600510003	6-5-1-3-0	C115H190N8O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3027.084124	0	5	1514.549339	5000	0.0901	0.6829	100	100
Scott	600510102	6-5-1-2-1	C109H181N7O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2868.030969	0	5	1435.022761	5000	0.0901	0.6829	100	100
Scott	600510103	6-5-1-3-1	C120H198N8O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3159.12638	0	5	1580.570467	5000	0.0901	0.6829	100	100
Scott	600510202	6-5-1-2-2	C114H189N7O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3000.073225	0	5	1501.043889	5000	0.0901	0.6829	100	100
Scott	600510203	6-5-1-3-2	C125H206N8O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3291.168637	0	5	1646.591595	5000	0.0901	0.6829	100	100
Scott	600510302	6-5-1-2-3	C119H197N7O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3132.115481	0	5	1567.065017	5000	0.0901	0.6829	100	100
Scott	600510303	6-5-1-3-3	C130H214N8O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3423.210893	0	5	1712.612723	5000	0.0901	0.6829	100	100
Scott	600520001	6-5-2-1-0	C99H166N6O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2590.951207	0	5	1296.48288	5000	0.0901	0.6829	100	100
Scott	600520101	6-5-2-1-1	C104H174N6O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2722.993464	0	5	1362.504008	5000	0.0901	0.6829	100	100
Scott	600520201	6-5-2-1-2	C109H182N6O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2855.03572	0	5	1428.525136	5000	0.0901	0.6829	100	100
Scott	600520301	6-5-2-1-3	C114H190N6O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2987.077976	0	5	1494.546265	5000	0.0901	0.6829	100	100
Scott	700000000	7-0-0-0-0	C42H74N0O36	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1154.395956	0	5	578.2052547	5000	0.0901	0.6829	100	100
Scott	700010001	7-0-1-1-0	C59H101N1O48	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1591.549274	0	5	796.7819136	5000	0.0901	0.6829	100	100
Scott	700100000	7-1-0-0-0	C50H87N1O41	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1357.475326	0	5	679.7449394	5000	0.0901	0.6829	100	100
Scott	700100100	7-1-0-0-1	C55H95N1O45	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1489.517582	0	5	745.7660675	5000	0.0901	0.6829	100	100
Scott	700100200	7-1-0-0-2	C60H103N1O49	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1621.559838	0	5	811.7871956	5000	0.0901	0.6829	100	100
Scott	700100300	7-1-0-0-3	C65H111N1O53	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1753.602095	0	5	877.8083238	5000	0.0901	0.6829	100	100
Scott	700110001	7-1-1-1-0	C67H114N2O53	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1794.628644	0	5	898.3215983	5000	0.0901	0.6829	100	100
Scott	700200000	7-2-0-0-0	C58H100N2O46	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1560.554695	0	5	781.2846241	5000	0.0901	0.6829	100	100
Scott	700200100	7-2-0-0-1	C63H108N2O50	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1692.596951	0	5	847.3057522	5000	0.0901	0.6829	100	100
Scott	700200200	7-2-0-0-2	C68H116N2O54	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1824.639208	0	5	913.3268803	5000	0.0901	0.6829	100	100
Scott	700200300	7-2-0-0-3	C73H124N2O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1956.681464	0	5	979.3480085	5000	0.0901	0.6829	100	100
Scott	700310003	7-3-1-3-0	C105H174N6O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2782.978206	0	5	1392.496379	5000	0.0901	0.6829	100	100
Scott	700320003	7-3-2-3-0	C111H184N6O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2929.036112	0	5	1465.525332	5000	0.0901	0.6829	100	100
Scott	700400001	7-4-0-1-0	C85H143N5O64	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2257.808846	0	5	1129.911699	5000	0.0901	0.6829	100	100
Scott	700400002	7-4-0-2-0	C96H160N6O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2548.904257	0	5	1275.459405	5000	0.0901	0.6829	100	100
Scott	700400101	7-4-0-1-1	C90H151N5O68	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2389.851102	0	5	1195.932827	5000	0.0901	0.6829	100	100
Scott	700400102	7-4-0-2-1	C101H168N6O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2680.946513	0	5	1341.480533	5000	0.0901	0.6829	100	100
Scott	700400201	7-4-0-1-2	C95H159N5O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2521.893358	0	5	1261.953956	5000	0.0901	0.6829	100	100
Scott	700400202	7-4-0-2-2	C106H176N6O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2812.98877	0	5	1407.501661	5000	0.0901	0.6829	100	100
Scott	700400301	7-4-0-1-3	C100H167N5O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2653.935614	0	5	1327.975084	5000	0.0901	0.6829	100	100
Scott	700400302	7-4-0-2-3	C111H184N6O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2945.031026	0	5	1473.522789	5000	0.0901	0.6829	100	100
Scott	700410002	7-4-1-2-0	C102H170N6O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2694.962163	0	5	1348.488358	5000	0.0901	0.6829	100	100
Scott	700410003	7-4-1-3-0	C113H187N7O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2986.057575	0	5	1494.036064	5000	0.0901	0.6829	100	100
Scott	700410102	7-4-1-2-1	C107H178N6O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2827.00442	0	5	1414.509486	5000	0.0901	0.6829	100	100
Scott	700410202	7-4-1-2-2	C112H186N6O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2959.046676	0	5	1480.530614	5000	0.0901	0.6829	100	100
Scott	700410302	7-4-1-2-3	C117H194N6O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3091.088932	0	5	1546.551743	5000	0.0901	0.6829	100	100
Scott	700420000	7-4-2-0-0	C86H146N4O64	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2258.829247	0	5	1130.4219	5000	0.0901	0.6829	100	100
Scott	700420003	7-4-2-3-0	C119H197N7O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3132.115481	0	5	1567.065017	5000	0.0901	0.6829	100	100
Scott	700420004	7-4-2-4-0	C130H214N8O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3423.210893	0	5	1712.612723	5000	0.0901	0.6829	100	100
Scott	700420100	7-4-2-0-1	C91H154N4O68	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2390.871503	0	5	1196.443028	5000	0.0901	0.6829	100	100
