Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	43108	43108	C126H205N3O104	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3424.08441	0	5	1713.049481	5000	0.0901	0.6829		
Scott	43208	43208	C132H215N3O108	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3570.142316	0	5	1786.078434	5000	0.0901	0.6829		
Scott	43009	43009	C129H209N3O108	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3528.095366	0	5	1765.054959	5000	0.0901	0.6829		
Scott	43109	43109	C135H219N3O112	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3674.153272	0	5	1838.083912	5000	0.0901	0.6829		
Scott	43209	43209	C141H229N3O116	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3820.211178	0	5	1911.112866	5000	0.0901	0.6829		
Scott	43010	43010	C138H223N3O116	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3778.164228	0	5	1890.08939	5000	0.0901	0.6829		
Scott	43110	43110	C144H233N3O120	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3924.222134	0	5	1963.118344	5000	0.0901	0.6829		
Scott	43210	43210	C150H243N3O124	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4070.280041	0	5	2036.147297	5000	0.0901	0.6829		
Scott	43011	43011	C147H237N3O124	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4028.233091	0	5	2015.123822	5000	0.0901	0.6829		
Scott	43111	43111	C153H247N3O128	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4174.290997	0	5	2088.152775	5000	0.0901	0.6829		
Scott	43211	43211	C159H257N3O132	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4320.348903	0	5	2161.181728	5000	0.0901	0.6829		
Scott	43012	43012	C156H251N3O132	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4278.301953	0	5	2140.158253	5000	0.0901	0.6829		
Scott	43112	43112	C162H261N3O136	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4424.359859	0	5	2213.187206	5000	0.0901	0.6829		
Scott	43212	43212	C168H271N3O140	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4570.417766	0	5	2286.216159	5000	0.0901	0.6829		
Scott	43013	43013	C165H265N3O140	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4528.370816	0	5	2265.192684	5000	0.0901	0.6829		
Scott	43113	43113	C171H275N3O144	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4674.428722	0	5	2338.221637	5000	0.0901	0.6829		
Scott	43213	43213	C177H285N3O148	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4820.486628	0	5	2411.25059	5000	0.0901	0.6829		
Scott	43014	43014	C174H279N3O148	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4778.439678	0	5	2390.227115	5000	0.0901	0.6829		
Scott	43114	43114	C180H289N3O152	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4924.497584	0	5	2463.256069	5000	0.0901	0.6829		
Scott	43214	43214	C186H299N3O156	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5070.555491	0	5	2536.285022	5000	0.0901	0.6829		
Scott	43015	43015	C183H293N3O156	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5028.50854	0	5	2515.261547	5000	0.0901	0.6829		
Scott	43115	43115	C189H303N3O160	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5174.566447	0	5	2588.2905	5000	0.0901	0.6829		
Scott	43215	43215	C195H313N3O164	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5320.624353	0	5	2661.319453	5000	0.0901	0.6829		
Scott	43016	43016	C192H307N3O164	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5278.577403	0	5	2640.295978	5000	0.0901	0.6829		
Scott	43116	43116	C198H317N3O168	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5424.635309	0	5	2713.324931	5000	0.0901	0.6829		
Scott	43216	43216	C204H327N3O172	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5570.693216	0	5	2786.353884	5000	0.0901	0.6829		
Scott	43017	43017	C201H321N3O172	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5528.646265	0	5	2765.330409	5000	0.0901	0.6829		
Scott	43117	43117	C207H331N3O176	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5674.704172	0	5	2838.359362	5000	0.0901	0.6829		
Scott	43217	43217	C213H341N3O180	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5820.762078	0	5	2911.388315	5000	0.0901	0.6829		
Scott	43018	43018	C210H335N3O180	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5778.715128	0	5	2890.36484	5000	0.0901	0.6829		
Scott	43118	43118	C216H345N3O184	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5924.773034	0	5	2963.393793	5000	0.0901	0.6829		
Scott	43218	43218	C222H355N3O188	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6070.83094	0	5	3036.422747	5000	0.0901	0.6829		
Scott	44003	44003	C83H138N4O65	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2230.76156	0	5	1116.388057	5000	0.0901	0.6829		
Scott	44103	44103	C89H148N4O69	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2376.819467	0	5	1189.41701	5000	0.0901	0.6829		
Scott	44203	44203	C95H158N4O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2522.877373	0	5	1262.445963	5000	0.0901	0.6829		
Scott	44303	44303	C101H168N4O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2668.935279	0	5	1335.474916	5000	0.0901	0.6829		
Scott	44004	44004	C92H152N4O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2480.830423	0	5	1241.422488	5000	0.0901	0.6829		
Scott	44104	44104	C98H162N4O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2626.888329	0	5	1314.451441	5000	0.0901	0.6829		
Scott	44204	44204	C104H172N4O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2772.946236	0	5	1387.480394	5000	0.0901	0.6829		
Scott	44304	44304	C110H182N4O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2919.004142	0	5	1460.509347	5000	0.0901	0.6829		
Scott	44005	44005	C101H166N4O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2730.899285	0	5	1366.456919	5000	0.0901	0.6829		
Scott	44105	44105	C107H176N4O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2876.957192	0	5	1439.485872	5000	0.0901	0.6829		
Scott	44205	44205	C113H186N4O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3023.015098	0	5	1512.514825	5000	0.0901	0.6829		
Scott	44305	44305	C119H196N4O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3169.073004	0	5	1585.543779	5000	0.0901	0.6829		
Scott	44006	44006	C110H180N4O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2980.968148	0	5	1491.49135	5000	0.0901	0.6829		
Scott	44106	44106	C116H190N4O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3127.026054	0	5	1564.520303	5000	0.0901	0.6829		
Scott	44206	44206	C122H200N4O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3273.08396	0	5	1637.549257	5000	0.0901	0.6829		
Scott	44306	44306	C128H210N4O101	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3419.141867	0	5	1710.57821	5000	0.0901	0.6829		
Scott	44207	44207	C131H214N4O105	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3523.152823	0	5	1762.583688	5000	0.0901	0.6829		
Scott	44307	44307	C137H224N4O109	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3669.210729	0	5	1835.612641	5000	0.0901	0.6829		
Scott	44007	44007	C119H194N4O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3231.03701	0	5	1616.525782	5000	0.0901	0.6829		
Scott	44107	44107	C125H204N4O101	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3377.094917	0	5	1689.554735	5000	0.0901	0.6829		
Scott	44208	44208	C140H228N4O113	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3773.221685	0	5	1887.618119	5000	0.0901	0.6829		
Scott	44308	44308	C146H238N4O117	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3919.279592	0	5	1960.647072	5000	0.0901	0.6829		
Scott	44008	44008	C128H208N4O105	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3481.105873	0	5	1741.560213	5000	0.0901	0.6829		
Scott	44108	44108	C134H218N4O109	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3627.163779	0	5	1814.589166	5000	0.0901	0.6829		
Scott	44009	44009	C137H222N4O113	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3731.174735	0	5	1866.594644	5000	0.0901	0.6829		
Scott	44109	44109	C143H232N4O117	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3877.232641	0	5	1939.623597	5000	0.0901	0.6829		
Scott	44209	44209	C149H242N4O121	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4023.290548	0	5	2012.65255	5000	0.0901	0.6829		
Scott	44309	44309	C155H252N4O125	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4169.348454	0	5	2085.681503	5000	0.0901	0.6829		
Scott	44010	44010	C146H236N4O121	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3981.243598	0	5	1991.629075	5000	0.0901	0.6829		
Scott	44110	44110	C152H246N4O125	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4127.301504	0	5	2064.658028	5000	0.0901	0.6829		
Scott	44210	44210	C158H256N4O129	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4273.35941	0	5	2137.686982	5000	0.0901	0.6829		
Scott	44310	44310	C164H266N4O133	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4419.417317	0	5	2210.715935	5000	0.0901	0.6829		
Scott	44011	44011	C155H250N4O129	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4231.31246	0	5	2116.663506	5000	0.0901	0.6829		
Scott	44111	44111	C161H260N4O133	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4377.370366	0	5	2189.69246	5000	0.0901	0.6829		
Scott	44211	44211	C167H270N4O137	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4523.428273	0	5	2262.721413	5000	0.0901	0.6829		
Scott	44311	44311	C173H280N4O141	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4669.486179	0	5	2335.750366	5000	0.0901	0.6829		
Scott	44012	44012	C164H264N4O137	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4481.381322	0	5	2241.697938	5000	0.0901	0.6829		
Scott	44112	44112	C170H274N4O141	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4627.439229	0	5	2314.726891	5000	0.0901	0.6829		
Scott	44212	44212	C176H284N4O145	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4773.497135	0	5	2387.755844	5000	0.0901	0.6829		
Scott	44312	44312	C182H294N4O149	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4919.555041	0	5	2460.784797	5000	0.0901	0.6829		
Scott	44013	44013	C173H278N4O145	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4731.450185	0	5	2366.732369	5000	0.0901	0.6829		
Scott	44113	44113	C179H288N4O149	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4877.508091	0	5	2439.761322	5000	0.0901	0.6829		
Scott	44213	44213	C185H298N4O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5023.565998	0	5	2512.790275	5000	0.0901	0.6829		
Scott	44313	44313	C191H308N4O157	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5169.623904	0	5	2585.819228	5000	0.0901	0.6829		
Scott	44014	44014	C182H292N4O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4981.519047	0	5	2491.7668	5000	0.0901	0.6829		
Scott	44114	44114	C188H302N4O157	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5127.576954	0	5	2564.795753	5000	0.0901	0.6829		
Scott	44214	44214	C194H312N4O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5273.63486	0	5	2637.824706	5000	0.0901	0.6829		
Scott	44314	44314	C200H322N4O165	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5419.692766	0	5	2710.85366	5000	0.0901	0.6829		
Scott	44015	44015	C191H306N4O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5231.58791	0	5	2616.801231	5000	0.0901	0.6829		
Scott	44115	44115	C197H316N4O165	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5377.645816	0	5	2689.830184	5000	0.0901	0.6829		
Scott	44215	44215	C203H326N4O169	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5523.703722	0	5	2762.859138	5000	0.0901	0.6829		
Scott	44315	44315	C209H336N4O173	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5669.761629	0	5	2835.888091	5000	0.0901	0.6829		
Scott	44016	44016	C200H320N4O169	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5481.656772	0	5	2741.835663	5000	0.0901	0.6829		
Scott	44116	44116	C206H330N4O173	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5627.714679	0	5	2814.864616	5000	0.0901	0.6829		
Scott	44216	44216	C212H340N4O177	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5773.772585	0	5	2887.893569	5000	0.0901	0.6829		
Scott	44316	44316	C218H350N4O181	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5919.830491	0	5	2960.922522	5000	0.0901	0.6829		
Scott	44017	44017	C209H334N4O177	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5731.725635	0	5	2866.870094	5000	0.0901	0.6829		
Scott	44117	44117	C215H344N4O181	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5877.783541	0	5	2939.899047	5000	0.0901	0.6829		
Scott	44217	44217	C221H354N4O185	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6023.841447	0	5	3012.928	5000	0.0901	0.6829		
Scott	44317	44317	C227H364N4O189	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6169.899354	0	5	3085.956953	5000	0.0901	0.6829		
Scott	44018	44018	C218H348N4O185	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5981.794497	0	5	2991.904525	5000	0.0901	0.6829		
Scott	44118	44118	C224H358N4O189	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6127.852404	0	5	3064.933478	5000	0.0901	0.6829		
Scott	44218	44218	C230H368N4O193	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6273.91031	0	5	3137.962431	5000	0.0901	0.6829		
Scott	44318	44318	C236H378N4O197	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6419.968216	0	5	3210.991384	5000	0.0901	0.6829		
Scott	45600	45600	C100H169N5O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2559.98178	0	5	1280.998167	5000	0.0901	0.6829		
Scott	45003	45003	C91H151N5O70	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2433.84093	0	5	1217.927741	5000	0.0901	0.6829		
Scott	45103	45103	C97H161N5O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2579.898836	0	5	1290.956694	5000	0.0901	0.6829		
Scott	45203	45203	C103H171N5O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2725.956743	0	5	1363.985648	5000	0.0901	0.6829		
Scott	45303	45303	C109H181N5O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2872.014649	0	5	1437.014601	5000	0.0901	0.6829		
Scott	45403	45403	C115H191N5O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3018.072555	0	5	1510.043554	5000	0.0901	0.6829		
Scott	45503	45503	C121H201N5O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3164.130461	0	5	1583.072507	5000	0.0901	0.6829		
Scott	45004	45004	C100H165N5O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2683.909792	0	5	1342.962173	5000	0.0901	0.6829		
Scott	45104	45104	C106H175N5O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2829.967699	0	5	1415.991126	5000	0.0901	0.6829		
Scott	45204	45204	C112H185N5O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2976.025605	0	5	1489.020079	5000	0.0901	0.6829		
Scott	45304	45304	C118H195N5O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3122.083511	0	5	1562.049032	5000	0.0901	0.6829		
Scott	45404	45404	C124H205N5O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3268.141418	0	5	1635.077985	5000	0.0901	0.6829		
Scott	45504	45504	C130H215N5O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3414.199324	0	5	1708.106938	5000	0.0901	0.6829		
Scott	45005	45005	C109H179N5O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2933.978655	0	5	1467.996604	5000	0.0901	0.6829		
Scott	45105	45105	C115H189N5O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3080.036561	0	5	1541.025557	5000	0.0901	0.6829		
Scott	45205	45205	C121H199N5O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3226.094467	0	5	1614.05451	5000	0.0901	0.6829		
Scott	45305	45305	C127H209N5O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3372.152374	0	5	1687.083463	5000	0.0901	0.6829		
Scott	45405	45405	C133H219N5O102	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3518.21028	0	5	1760.112416	5000	0.0901	0.6829		
Scott	45505	45505	C139H229N5O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3664.268186	0	5	1833.14137	5000	0.0901	0.6829		
Scott	45006	45006	C118H193N5O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3184.047517	0	5	1593.031035	5000	0.0901	0.6829		
Scott	45106	45106	C124H203N5O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3330.105424	0	5	1666.059988	5000	0.0901	0.6829		
Scott	45206	45206	C130H213N5O102	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3476.16333	0	5	1739.088941	5000	0.0901	0.6829		
Scott	45306	45306	C136H223N5O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3622.221236	0	5	1812.117894	5000	0.0901	0.6829		
Scott	45406	45406	C142H233N5O110	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3768.279143	0	5	1885.146848	5000	0.0901	0.6829		
Scott	45506	45506	C148H243N5O114	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3914.337049	0	5	1958.175801	5000	0.0901	0.6829		
Scott	45407	45407	C151H247N5O118	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4018.348005	0	5	2010.181279	5000	0.0901	0.6829		
Scott	45507	45507	C157H257N5O122	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4164.405911	0	5	2083.210232	5000	0.0901	0.6829		
Scott	45007	45007	C127H207N5O102	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3434.11638	0	5	1718.065466	5000	0.0901	0.6829		
Scott	45107	45107	C133H217N5O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3580.174286	0	5	1791.094419	5000	0.0901	0.6829		
Scott	45207	45207	C139H227N5O110	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3726.232192	0	5	1864.123373	5000	0.0901	0.6829		
Scott	45307	45307	C145H237N5O114	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3872.290099	0	5	1937.152326	5000	0.0901	0.6829		
Scott	45408	45408	C160H261N5O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4268.416867	0	5	2135.21571	5000	0.0901	0.6829		
Scott	45508	45508	C166H271N5O130	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4414.474774	0	5	2208.244663	5000	0.0901	0.6829		
Scott	45008	45008	C136H221N5O110	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3684.185242	0	5	1843.099897	5000	0.0901	0.6829		
Scott	45108	45108	C142H231N5O114	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3830.243148	0	5	1916.128851	5000	0.0901	0.6829		
Scott	45208	45208	C148H241N5O118	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3976.301055	0	5	1989.157804	5000	0.0901	0.6829		
Scott	45308	45308	C154H251N5O122	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4122.358961	0	5	2062.186757	5000	0.0901	0.6829		
Scott	45009	45009	C145H235N5O118	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3934.254105	0	5	1968.134329	5000	0.0901	0.6829		
Scott	45109	45109	C151H245N5O122	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4080.312011	0	5	2041.163282	5000	0.0901	0.6829		
Scott	45209	45209	C157H255N5O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4226.369917	0	5	2114.192235	5000	0.0901	0.6829		
Scott	45309	45309	C163H265N5O130	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4372.427824	0	5	2187.221188	5000	0.0901	0.6829		
Scott	45409	45409	C169H275N5O134	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4518.48573	0	5	2260.250141	5000	0.0901	0.6829		
Scott	45509	45509	C175H285N5O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4664.543636	0	5	2333.279094	5000	0.0901	0.6829		
Scott	45010	45010	C154H249N5O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4184.322967	0	5	2093.16876	5000	0.0901	0.6829		
Scott	45110	45110	C160H259N5O130	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4330.380873	0	5	2166.197713	5000	0.0901	0.6829		
Scott	45210	45210	C166H269N5O134	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4476.43878	0	5	2239.226666	5000	0.0901	0.6829		
Scott	45310	45310	C172H279N5O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4622.496686	0	5	2312.255619	5000	0.0901	0.6829		
Scott	45410	45410	C178H289N5O142	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4768.554592	0	5	2385.284573	5000	0.0901	0.6829		
Scott	45011	45011	C163H263N5O134	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4434.391829	0	5	2218.203191	5000	0.0901	0.6829		
Scott	45111	45111	C169H273N5O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4580.449736	0	5	2291.232144	5000	0.0901	0.6829		
Scott	45211	45211	C175H283N5O142	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4726.507642	0	5	2364.261097	5000	0.0901	0.6829		
Scott	45311	45311	C181H293N5O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4872.565548	0	5	2437.290051	5000	0.0901	0.6829		
Scott	45411	45411	C187H303N5O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5018.623455	0	5	2510.319004	5000	0.0901	0.6829		
Scott	45511	45511	C193H313N5O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5164.681361	0	5	2583.347957	5000	0.0901	0.6829		
Scott	45012	45012	C172H277N5O142	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4684.460692	0	5	2343.237622	5000	0.0901	0.6829		
Scott	45112	45112	C178H287N5O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4830.518598	0	5	2416.266576	5000	0.0901	0.6829		
Scott	45212	45212	C184H297N5O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4976.576505	0	5	2489.295529	5000	0.0901	0.6829		
Scott	45312	45312	C190H307N5O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5122.634411	0	5	2562.324482	5000	0.0901	0.6829		
Scott	45412	45412	C196H317N5O158	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5268.692317	0	5	2635.353435	5000	0.0901	0.6829		
Scott	45512	45512	C202H327N5O162	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5414.750224	0	5	2708.382388	5000	0.0901	0.6829		
Scott	45013	45013	C181H291N5O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4934.529554	0	5	2468.272054	5000	0.0901	0.6829		
Scott	45113	45113	C187H301N5O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5080.587461	0	5	2541.301007	5000	0.0901	0.6829		
Scott	45213	45213	C193H311N5O158	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5226.645367	0	5	2614.32996	5000	0.0901	0.6829		
Scott	45313	45313	C199H321N5O162	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5372.703273	0	5	2687.358913	5000	0.0901	0.6829		
Scott	45413	45413	C205H331N5O166	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5518.76118	0	5	2760.387866	5000	0.0901	0.6829		
